# das  logc
0.1659	1.493E-4
0.2673	3.220E-5
0.3281	1.811E-5
0.3814	2.042E-5
0.4929	6.942E-6
0.5994	6.307E-6
0.6552	8.211E-6
0.7109	7.283E-6
0.7667	5.333E-6
0.8200	9.257E-6
0.8757	6.778E-6
0.9290	7.460E-6
0.9822	6.461E-6

