# das  logc
0.1610	-4.365
0.1650	-4.733
0.1727	-5.052
0.1804	-5.248
0.1956	-5.469
0.2184	-5.591
0.2374	-5.714
0.2602	-5.836
0.2829	-5.836
0.3095	-6.056
0.3664	-6.203
0.4460	-6.398
0.4763	-6.422
0.5331	-6.470
0.5710	-6.568
0.6202	-6.592
0.6619	-6.616
0.7301	-6.664
0.7944	-6.614
0.7944	-6.614
0.8588	-6.588
0.9156	-6.686
0.9724	-6.758
1.006	-6.807
1.040	-6.856
1.070	-6.880
1.158	-6.878
1.188	-6.976
1.260	-7.000
1.362	-7.072
1.438	-7.120
1.517	-7.143
1.593	-7.191
1.654	-7.141
1.692	-7.190

